1.000000000000000000e+00,-4.776816174687614769e-02,-6.948411143334311257e-02
0.000000000000000000e+00,-8.396957746738195616e-02,3.967811867311599183e-02
0.000000000000000000e+00,1.236101026251279489e-01,6.721722600910480516e-03
1.000000000000000000e+00,5.268252845927780953e-02,-1.010684264806246957e-01
0.000000000000000000e+00,1.061371115096201856e-03,2.484128470184096549e-01
1.000000000000000000e+00,-5.789528518609238228e-02,-3.619813158814486620e-01
1.000000000000000000e+00,-9.747402459272021952e-03,-1.302932863061879720e-01
1.000000000000000000e+00,8.863042385607697304e-02,-3.608695807596594696e-01
0.000000000000000000e+00,1.166339983112903572e-01,-2.341313366025168652e-01
1.000000000000000000e+00,8.198778884095263286e-02,-8.196953398889263165e-02
1.000000000000000000e+00,3.586071903804067401e-02,5.868211805945536264e-02
1.000000000000000000e+00,9.147060146206049958e-02,1.156608325673254556e-01
